"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"400","Vitis","Vitis rotundifolia","whole plant growth form","liana",NA,NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1944928
"401","Vitis","Vitis bourgaeana","whole plant growth form","liana",NA,NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1946630
"402","Vitis",NA,"whole plant growth form","liana",NA,NA,41.7,-79.4,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1946761
"403","Vitis","Vitis aestivalis","whole plant growth form","liana",NA,NA,38.25,-90.6167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1946772
"404","Vitis",NA,"whole plant growth form","liana",NA,NA,19.613,-100,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1946827
"405","Vitis","Vitis aestivalis","whole plant growth form","liana",NA,NA,38.25,-90.6167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1948617
"406","Vitis",NA,"whole plant growth form","liana",NA,NA,40.297,-95.621,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1950411
"407","Vitis","Vitis rotundifolia","whole plant growth form","liana",NA,NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1950462
"408","Vitis","Vitis rotundifolia","whole plant growth form","liana",NA,NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1950463
"409","Vitis","Vitis rotundifolia","whole plant growth form","liana",NA,NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1950464
"410","Vitis",NA,"whole plant growth form","liana",NA,NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1959573
"411","Vitis",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1954256
"412","Vitis",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1954257
"413","Vitis",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1954258
"414","Vitis",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1957793
"415","Vitis",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1957794
"416","Vitis",NA,"whole plant growth form","liana",NA,NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1959572
"417","Vitis",NA,"whole plant growth form","liana",NA,NA,38.5,-90.5167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1964969
"418","Vitis","Vitis bourgaeana","whole plant growth form","liana",NA,NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1968423
"419","Vitis","Vitis vulpina","whole plant growth form","liana",NA,NA,39.0167,-91,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1972053
"420","Vitis","Vitis vulpina","whole plant growth form","liana",NA,NA,39.0167,-91,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1972054
"421","Vitis",NA,"whole plant growth form","liana",NA,NA,38.5,-90.5167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1973851
"422","Vitis","Vitis bourgaeana","whole plant growth form","liana",NA,NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1979470
"423","Vitis","Vitis rotundifolia","whole plant growth form","liana",NA,NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1979569
"424","Vitis","Vitis rotundifolia","whole plant growth form","liana",NA,NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1979570
"425","Vitis","Vitis mustangensis","whole plant growth form","liana",NA,NA,30.3333,-97.9167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1979588
"426","Vitis","Vitis vulpina","whole plant growth form","liana",NA,NA,39.0167,-91,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1981323
"427","Vitis","Vitis tiliifolia","leaf photosynthetic rate per leaf area","0.676","Âµmol.m-2.s-1",NA,8.983333,79.55,100,"http://datadryad.org/resource/doi:10.5061/dryad.4541m","Slot M","martijnslot78@gmail.com","Panama","Panama",NA,"public",3109843
"428","Vitis",NA,"leaf nitrogen content per leaf dry mass","25.4670545","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",23.0575,-99.1787,835,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. On steep slopes and ridge crest at edge of plateau just above final switchback along main road from Gomez Farias to Alta Cima.","public",3115141
"429","Vitis",NA,"leaf phosphorus content per leaf dry mass","1.27039","mg.g-1",NA,23.0345,-99.214,1205,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas",NA,"public",3152392
"430","Vitis",NA,"leaf carbon content per leaf dry mass","468.013817","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",23.0575,-99.1787,835,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. On steep slopes and ridge crest at edge of plateau just above final switchback along main road from Gomez Farias to Alta Cima.","public",3181801
"431","Vitis",NA,"leaf phosphorus content per leaf dry mass","1.76855","mg.g-1",NA,23.0413,-99.3079,2060,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. Ca. 6 km along footpath to N of road from La Gloria to Joya Manantiales.","public",3182448
"432","Vitis","Vitis tiliifolia","leaf photosynthetic rate per leaf area","0.542","Âµmol.m-2.s-1",NA,8.983333,79.55,100,"http://datadryad.org/resource/doi:10.5061/dryad.4541m","Slot M","martijnslot78@gmail.com","Panama","Panama",NA,"public",3182544
"433","Vitis","Vitis tiliifolia","leaf photosynthetic rate per leaf area","1.291","Âµmol.m-2.s-1",NA,8.983333,79.55,100,"http://datadryad.org/resource/doi:10.5061/dryad.4541m","Slot M","martijnslot78@gmail.com","Panama","Panama",NA,"public",3183776
"434","Vitis",NA,"leaf nitrogen content per leaf dry mass","16.2","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",23.0451,-99.236,1755,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. Ca. 1 km to N of high point of road from La Gloria to Joya Manantiales.","public",3228656
"435","Vitis",NA,"leaf carbon content per leaf dry mass","468.013817","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",23.0345,-99.214,1205,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas",NA,"public",3228661
"436","Vitis","Vitis cinerea","leaf nitrogen content per leaf dry mass","24.6","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",23.0345,-99.214,1205,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas",NA,"public",3228114
"437","Vitis",NA,"leaf phosphorus content per leaf dry mass","1.27039","mg.g-1",NA,23.0575,-99.1787,835,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. On steep slopes and ridge crest at edge of plateau just above final switchback along main road from Gomez Farias to Alta Cima.","public",3228639
"438","Vitis",NA,"leaf carbon content per leaf dry mass","464.9","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",23.0413,-99.3079,2060,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. Ca. 6 km along footpath to N of road from La Gloria to Joya Manantiales.","public",3228645
"439","Vitis","Vitis tiliifolia","leaf photosynthetic rate per leaf area","1.533","Âµmol.m-2.s-1",NA,8.983333,79.55,100,"http://datadryad.org/resource/doi:10.5061/dryad.4541m","Slot M","martijnslot78@gmail.com","Panama","Panama",NA,"public",3984459
"440","Vitis","Vitis cinerea","leaf phosphorus content per leaf dry mass","1.12627","mg.g-1",NA,23.0345,-99.214,1205,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas",NA,"public",3984802
"441","Vitis",NA,"leaf nitrogen content per leaf dry mass","25.4670545","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",23.0345,-99.214,1205,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas",NA,"public",3984801
"442","Vitis","Vitis tiliifolia","leaf photosynthetic rate per leaf area","0.816","Âµmol.m-2.s-1",NA,8.983333,79.55,100,"http://datadryad.org/resource/doi:10.5061/dryad.4541m","Slot M","martijnslot78@gmail.com","Panama","Panama",NA,"public",3985127
"443","Vitis",NA,"leaf carbon content per leaf dry mass","462.1","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",23.0451,-99.236,1755,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. Ca. 1 km to N of high point of road from La Gloria to Joya Manantiales.","public",4245974
"444","Vitis","Vitis cinerea","leaf carbon content per leaf dry mass","489.1","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",23.0345,-99.214,1205,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas",NA,"public",4254378
"445","Vitis","Vitis tiliifolia","leaf photosynthetic rate per leaf area","0.946","Âµmol.m-2.s-1",NA,8.983333,79.55,100,"http://datadryad.org/resource/doi:10.5061/dryad.4541m","Slot M","martijnslot78@gmail.com","Panama","Panama",NA,"public",4256235
"446","Vitis","Vitis tiliifolia","leaf photosynthetic rate per leaf area","1.112","Âµmol.m-2.s-1",NA,8.983333,79.55,100,"http://datadryad.org/resource/doi:10.5061/dryad.4541m","Slot M","martijnslot78@gmail.com","Panama","Panama",NA,"public",4256236
"447","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.761950821,-80.737828194,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4639111
"448","Vitis",NA,"diameter at breast height (1.3 m)","4","cm",NA,33.814383036,-80.786339123,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4647778
"449","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.824288102,-80.834272599,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4649527
"450","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.787350544,-80.785607169,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4666201
"451","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.832894755,-80.856006816,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4667723
"452","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.787350544,-80.785607169,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4703355
"453","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.766119939,-80.702214378,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4705752
"454","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.78290948,-80.729476486,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4727292
"455","Vitis",NA,"diameter at breast height (1.3 m)","7.5","cm",NA,38.7394166666667,-78.2636666666667,NA,NA,"Dean Walton",NA,"United States",NA,"Little Devils Stairs","public",4729663
"456","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.811554351,-80.832184926,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4737033
"457","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,38.2381555555556,-78.6925888888889,NA,NA,"Dean Walton",NA,"United States",NA,"Brown's Cove","public",4737648
"458","Vitis",NA,"diameter at breast height (1.3 m)","5","cm",NA,33.827631753,-80.861347691,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4739043
"459","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.783199078,-80.789376321,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4754239
"460","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.777984536,-80.799411919,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4759555
"461","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5.5","cm",NA,33.805134473,-80.839055785,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4796613
"462","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","8","cm",NA,33.795305185,-80.83914338,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4798483
"463","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.828796494,-80.814411722,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4804193
"464","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.771794145,-80.707973635,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4806247
"465","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4.5","cm",NA,33.801974139,-80.792679268,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4806554
"466","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4.5","cm",NA,33.761950821,-80.737828194,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4810036
"467","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3","cm",NA,33.788416777,-80.718903606,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4833451
"468","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.801974139,-80.792679268,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4834312
"469","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.813436583,-80.786676434,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4835047
"470","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.810291342,-80.828702948,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4837689
"471","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.761902477,-80.704875699,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4840971
"472","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","7","cm",NA,33.782504101,-80.811347254,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4841168
"473","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4.5","cm",NA,33.795305185,-80.83914338,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4842924
"474","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.832894755,-80.856006816,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4848500
"475","Vitis",NA,"diameter at breast height (1.3 m)","4","cm",NA,33.783199078,-80.789376321,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4921968
"476","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.827631753,-80.861347691,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4934487
"477","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,33.795305185,-80.83914338,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4975531
"478","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.827631753,-80.861347691,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",4980102
"479","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","3.75","cm",NA,38.4865777777778,-78.5001166666667,NA,NA,"Dean Walton",NA,"United States",NA,"Naked Creek","public",5004606
"480","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.827631753,-80.861347691,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",5006788
"481","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.783199078,-80.789376321,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",5009498
"482","Vitis",NA,"diameter at breast height (1.3 m)","7","cm",NA,33.775441002,-80.799385465,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",5063075
"483","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.813436583,-80.786676434,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",5070761
"484","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,33.814383036,-80.786339123,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",5074720
"485","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,32.300447988,-80.835249757,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Spring Island","public",5135885
"486","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.81774979,-80.839614496,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",5143516
"487","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.784125293,-80.726992683,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",5143550
"488","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,33.801899501,-80.791210181,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",5143581
"489","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","3.75","cm",NA,38.67625,-78.3164,NA,NA,"Dean Walton",NA,"United States",NA,"Pass Mountain Trail","public",5144018
"490","Vitis","Vitis labrusca","diameter at breast height (1.3 m)","0.5","cm",NA,35.32512444,-83.52232855,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",5144423
"491","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.332140461,-80.096613553,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Uwharrie NF - Stony Mountain","public",5144424
"492","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.457448732,-83.969608113,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",5144429
"493","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.3,-83.7,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Nantahala Gorge","public",5144430
"494","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,36.073395457,-77.314945472,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Big Swash","public",5144431
