"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"1065","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.392594625,-82.865937357,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",9558646
"1066","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.404475002,-82.849694366,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",9558647
"1067","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.040621458,-83.54859239,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Standing Indian Mountain","public",9558648
"1068","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.370283329,-83.118216666,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9559660
"1069","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.375783331,-83.119083333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9559661
"1070","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,33.22,-85.89,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9562376
"1071","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.826","cm",NA,33.89,-94.06,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9567417
"1072","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,35.33,-83.08,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9616959
"1073","Castanea","Castanea dentata","diameter at breast height (1.3 m)","54.61","cm",NA,35.707444,-83.133279,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9618255
"1074","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.343966,-83.155199,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9619306
"1075","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,40.975926,-74.564419,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9620833
"1076","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.478","cm",NA,39.91869,-78.05981,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9627334
"1077","Castanea","Castanea dentata","diameter at breast height (1.3 m)","10.414","cm",NA,35.803074,-83.016539,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9637789
"1078","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,38.58,-77.56,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9645127
"1079","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.17,-79.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9645278
"1080","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.17,-80.17,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9645324
"1081","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9645414
"1082","Castanea","Castanea dentata","diameter at breast height (1.3 m)","22.86","cm",NA,37.295433,-82.076523,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9647261
"1083","Castanea","Castanea dentata","diameter at breast height (1.3 m)","16.256","cm",NA,38.124579,-80.046708,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9656284
"1084","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.936157834,-81.923220978,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",9657744
"1085","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.360923427,-82.838354306,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",9657745
"1086","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.36438122,-83.934946083,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",9657746
"1087","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.374167713,-83.969634398,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",9657749
"1088","Castanea","Castanea pumila","diameter at breast height (1.3 m)","0.5","cm",NA,34.994799325,-83.10934717,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",9657750
"1089","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,38.5447055555556,-78.3488555555555,NA,NA,"Dean Walton",NA,"United States",NA,"White Oak Canyon","public",9657796
"1090","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9658767
"1091","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9658771
"1092","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,34.42,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9666613
"1093","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.81","cm",NA,35.64,-92.97,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9666855
"1094","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,34.691706,-83.83082,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9685173
"1095","Castanea","Castanea dentata","diameter at breast height (1.3 m)","46.736","cm",NA,44.525281,-84.508678,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9701094
"1096","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.302","cm",NA,31.38,-89.59,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9707360
"1097","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,35.33,-83.08,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9716085
"1098","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,35.14,-83.61,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9716112
"1099","Castanea","Castanea dentata","diameter at breast height (1.3 m)","32.258","cm",NA,35.715955,-82.318491,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9717241
"1100","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,35.500858,-83.001405,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9717310
"1101","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.842","cm",NA,35.189535,-83.627443,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9717705
"1102","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.7","cm",NA,35.58,-84.03,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9734813
"1103","Castanea","Castanea pumila","diameter at breast height (1.3 m)","5.08","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9738545
"1104","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,37.83,-80.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9744565
"1105","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.62","cm",NA,37.81,-80.17,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9744568
"1106","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.94,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9744592
"1107","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,38.58,-78.61,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9746022
"1108","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9746150
"1109","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9746244
"1110","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.7","cm",NA,36.981328,-82.143148,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9749323
"1111","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.342770245,-82.898568932,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",9757198
"1112","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.012213756,-83.106581555,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",9757200
"1113","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.001116385,-83.139786798,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",9757202
"1114","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.001116385,-83.139786798,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",9757203
"1115","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.826","cm",NA,31.862468,-87.697543,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9762347
"1116","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,36.33,-93.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9766358
"1117","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.208","cm",NA,36.44,-93.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9767100
"1118","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,41.403033,-73.337314,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9774660
"1119","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.97","cm",NA,36.56,-80.94,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9815455
"1120","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.58,-82.31,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9815479
"1121","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,35.36,-83.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9815593
"1122","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,35.387055,-83.431056,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9818412
"1123","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.954","cm",NA,40.91359,-75.66407,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9826475
"1124","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,36.44,-83,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9834233
"1125","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.334","cm",NA,35.849911,-82.962374,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9836417
"1126","Castanea","Castanea dentata","diameter at breast height (1.3 m)","10.414","cm",NA,35.803074,-83.016539,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9837087
"1127","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,30.67,-93.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9838443
"1128","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,37.08,-81.22,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9845494
"1129","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,36.961766,-81.707849,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9846407
"1130","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,36.886999,-81.077002,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9847008
"1131","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,38.344215,-79.732597,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9848403
"1132","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.5","cm",NA,38.7297055555556,-78.3247666666667,NA,NA,"Dean Walton",NA,"United States",NA,"Jeremy's Run Overlook","public",9856208
"1133","Castanea","Castanea pumila","diameter at breast height (1.3 m)","1.75","cm",NA,35.89855932,-77.134394387,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Deveraux Swamp","public",9856324
"1134","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.369467242,-83.962859904,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",9856332
"1135","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.379128989,-83.951107552,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",9856333
"1136","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.3,-83.7,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Nantahala Gorge","public",9856334
"1137","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.022576824,-83.47976465,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Lodgepole Mountain","public",9856335
"1138","Castanea","Castanea pumila","diameter at breast height (1.3 m)","0.5","cm",NA,35.187054329,-77.073089228,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cool Springs Landing","public",9856336
"1139","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9857345
"1140","Castanea","Castanea pumila","diameter at breast height (1.3 m)","6.604","cm",NA,33.490628,-93.068214,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9869093
"1141","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,41.731819,-71.796281,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9873717
"1142","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,32.666802,-82.850321,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9888454
"1143","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,34.75,-76.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9912464
"1144","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,35.14,-83.61,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9913323
"1145","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.08","cm",NA,35.06,-83.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9913328
"1146","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,35.19,-83.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9915116
"1147","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,35.08,-83.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9915132
"1148","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.334","cm",NA,35.738718,-82.35637,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9916434
"1149","Castanea","Castanea dentata","diameter at breast height (1.3 m)","42.418","cm",NA,35.707444,-83.133279,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9916532
"1150","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,35.550422,-78.561407,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9917441
"1151","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.826","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9937408
"1152","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,37.83,-80.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9943984
"1153","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9944067
"1154","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,38.78,-78.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9944133
"1155","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.86,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9945471
"1156","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,36.78,-80.86,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9945668
"1157","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.334","cm",NA,36.75,-81.39,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9945767
"1158","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,37.005552,-81.88733,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9946551
"1159","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.224","cm",NA,37.64357,-80.011817,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9947490
"1160","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.8326","cm",NA,37.668255,-80.153403,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9948054
